layer,metric,description,y-axis label,type,unit,aggregation,derivative
APPLICATION,distsender.rpc.migrate.sent,"Number of Migrate requests processed.

This counts the requests in batches handed to DistSender, not the RPCs
sent to individual Ranges as a result.",RPCs,COUNTER,COUNT,AVG,NON_NEGATIVE_DERIVATIVE
APPLICATION,distsender.rpc.probe.sent,"Number of Probe requests processed.

This counts the requests in batches handed to DistSender, not the RPCs
sent to individual Ranges as a result.",RPCs,COUNTER,COUNT,AVG,NON_NEGATIVE_DERIVATIVE
APPLICATION,distsender.rpc.proxy.err,Number of attempts by a gateway to proxy a request which resulted in a failure.,RPCs,COUNTER,COUNT,AVG,NON_NEGATIVE_DERIVATIVE
APPLICATION,distsender.rpc.proxy.forward.err,Number of attempts on a follower replica to proxy a request which resulted in a failure.,RPCs,COUNTER,COUNT,AVG,NON_NEGATIVE_DERIVATIVE
APPLICATION,distsender.rpc.proxy.forward.sent,Number of attempts on a follower replica to proxy a request to an unreachable leaseholder.,RPCs,COUNTER,COUNT,AVG,NON_NEGATIVE_DERIVATIVE
APPLICATION,distsender.rpc.proxy.sent,Number of attempts by a gateway to proxy a request to an unreachable leaseholder via a follower replica.,RPCs,COUNTER,COUNT,AVG,NON_NEGATIVE_DERIVATIVE
APPLICATION,distsender.rpc.pushtxn.sent,"Number of PushTxn requests processed.

This counts the requests in batches handed to DistSender, not the RPCs
sent to individual Ranges as a result.",RPCs,COUNTER,COUNT,AVG,NON_NEGATIVE_DERIVATIVE
APPLICATION,distsender.rpc.put.sent,"Number of Put requests processed.

This counts the requests in batches handed to DistSender, not the RPCs
sent to individual Ranges as a result.",RPCs,COUNTER,COUNT,AVG,NON_NEGATIVE_DERIVATIVE
APPLICATION,distsender.rpc.queryintent.sent,"Number of QueryIntent requests processed.

This counts the requests in batches handed to DistSender, not the RPCs
sent to individual Ranges as a result.",RPCs,COUNTER,COUNT,AVG,NON_NEGATIVE_DERIVATIVE
APPLICATION,distsender.rpc.querylocks.sent,"Number of QueryLocks requests processed.

This counts the requests in batches handed to DistSender, not the RPCs
sent to individual Ranges as a result.",RPCs,COUNTER,COUNT,AVG,NON_NEGATIVE_DERIVATIVE
APPLICATION,distsender.rpc.queryresolvedtimestamp.sent,"Number of QueryResolvedTimestamp requests processed.

This counts the requests in batches handed to DistSender, not the RPCs
sent to individual Ranges as a result.",RPCs,COUNTER,COUNT,AVG,NON_NEGATIVE_DERIVATIVE
APPLICATION,distsender.rpc.querytxn.sent,"Number of QueryTxn requests processed.

This counts the requests in batches handed to DistSender, not the RPCs
sent to individual Ranges as a result.",RPCs,COUNTER,COUNT,AVG,NON_NEGATIVE_DERIVATIVE
APPLICATION,distsender.rpc.rangestats.sent,"Number of RangeStats requests processed.

This counts the requests in batches handed to DistSender, not the RPCs
sent to individual Ranges as a result.",RPCs,COUNTER,COUNT,AVG,NON_NEGATIVE_DERIVATIVE
APPLICATION,distsender.rpc.recomputestats.sent,"Number of RecomputeStats requests processed.

This counts the requests in batches handed to DistSender, not the RPCs
sent to individual Ranges as a result.",RPCs,COUNTER,COUNT,AVG,NON_NEGATIVE_DERIVATIVE
APPLICATION,distsender.rpc.recovertxn.sent,"Number of RecoverTxn requests processed.

This counts the requests in batches handed to DistSender, not the RPCs
sent to individual Ranges as a result.",RPCs,COUNTER,COUNT,AVG,NON_NEGATIVE_DERIVATIVE
APPLICATION,distsender.rpc.refresh.sent,"Number of Refresh requests processed.

This counts the requests in batches handed to DistSender, not the RPCs
sent to individual Ranges as a result.",RPCs,COUNTER,COUNT,AVG,NON_NEGATIVE_DERIVATIVE
APPLICATION,distsender.rpc.refreshrange.sent,"Number of RefreshRange requests processed.

This counts the requests in batches handed to DistSender, not the RPCs
sent to individual Ranges as a result.",RPCs,COUNTER,COUNT,AVG,NON_NEGATIVE_DERIVATIVE
APPLICATION,distsender.rpc.requestlease.sent,"Number of RequestLease requests processed.

This counts the requests in batches handed to DistSender, not the RPCs
sent to individual Ranges as a result.",RPCs,COUNTER,COUNT,AVG,NON_NEGATIVE_DERIVATIVE
APPLICATION,distsender.rpc.resolveintent.sent,"Number of ResolveIntent requests processed.

This counts the requests in batches handed to DistSender, not the RPCs
sent to individual Ranges as a result.",RPCs,COUNTER,COUNT,AVG,NON_NEGATIVE_DERIVATIVE
APPLICATION,distsender.rpc.resolveintentrange.sent,"Number of ResolveIntentRange requests processed.

This counts the requests in batches handed to DistSender, not the RPCs
sent to individual Ranges as a result.",RPCs,COUNTER,COUNT,AVG,NON_NEGATIVE_DERIVATIVE
APPLICATION,distsender.rpc.reversescan.sent,"Number of ReverseScan requests processed.

This counts the requests in batches handed to DistSender, not the RPCs
sent to individual Ranges as a result.",RPCs,COUNTER,COUNT,AVG,NON_NEGATIVE_DERIVATIVE
APPLICATION,distsender.rpc.revertrange.sent,"Number of RevertRange requests processed.

This counts the requests in batches handed to DistSender, not the RPCs
sent to individual Ranges as a result.",RPCs,COUNTER,COUNT,AVG,NON_NEGATIVE_DERIVATIVE
APPLICATION,distsender.rpc.scan.sent,"Number of Scan requests processed.

This counts the requests in batches handed to DistSender, not the RPCs
sent to individual Ranges as a result.",RPCs,COUNTER,COUNT,AVG,NON_NEGATIVE_DERIVATIVE
APPLICATION,distsender.rpc.sent,Number of replica-addressed RPCs sent,RPCs,COUNTER,COUNT,AVG,NON_NEGATIVE_DERIVATIVE
APPLICATION,distsender.rpc.sent.local,Number of replica-addressed RPCs sent through the local-server optimization,RPCs,COUNTER,COUNT,AVG,NON_NEGATIVE_DERIVATIVE
APPLICATION,distsender.rpc.sent.nextreplicaerror,Number of replica-addressed RPCs sent due to per-replica errors,RPCs,COUNTER,COUNT,AVG,NON_NEGATIVE_DERIVATIVE
APPLICATION,distsender.rpc.subsume.sent,"Number of Subsume requests processed.

This counts the requests in batches handed to DistSender, not the RPCs
sent to individual Ranges as a result.",RPCs,COUNTER,COUNT,AVG,NON_NEGATIVE_DERIVATIVE
APPLICATION,distsender.rpc.transferlease.sent,"Number of TransferLease requests processed.

This counts the requests in batches handed to DistSender, not the RPCs
sent to individual Ranges as a result.",RPCs,COUNTER,COUNT,AVG,NON_NEGATIVE_DERIVATIVE
APPLICATION,distsender.rpc.truncatelog.sent,"Number of TruncateLog requests processed.

This counts the requests in batches handed to DistSender, not the RPCs
sent to individual Ranges as a result.",RPCs,COUNTER,COUNT,AVG,NON_NEGATIVE_DERIVATIVE
APPLICATION,distsender.rpc.writebatch.sent,"Number of WriteBatch requests processed.

This counts the requests in batches handed to DistSender, not the RPCs
sent to individual Ranges as a result.",RPCs,COUNTER,COUNT,AVG,NON_NEGATIVE_DERIVATIVE
APPLICATION,distsender.slow.replicarpcs,"Number of slow replica-bound RPCs.

Note that this is not a good signal for KV health. The remote side of the
RPCs tracked here may experience contention, so an end user can easily
cause values for this metric to be emitted by leaving a transaction open
for a long time and contending with it using a second transaction.",Requests,COUNTER,COUNT,AVG,NON_NEGATIVE_DERIVATIVE
APPLICATION,jobs.adopt_iterations,number of job-adopt iterations performed by the registry,iterations,COUNTER,COUNT,AVG,NON_NEGATIVE_DERIVATIVE
APPLICATION,jobs.auto_config_env_runner.currently_idle,Number of auto_config_env_runner jobs currently considered Idle and can be freely shut down,jobs,GAUGE,COUNT,AVG,NONE
APPLICATION,jobs.auto_config_env_runner.currently_paused,Number of auto_config_env_runner jobs currently considered Paused,jobs,GAUGE,COUNT,AVG,NONE
APPLICATION,jobs.auto_config_env_runner.currently_running,Number of auto_config_env_runner jobs currently running in Resume or OnFailOrCancel state,jobs,GAUGE,COUNT,AVG,NONE
APPLICATION,jobs.auto_config_env_runner.expired_pts_records,Number of expired protected timestamp records owned by auto_config_env_runner jobs,records,COUNTER,COUNT,AVG,NON_NEGATIVE_DERIVATIVE
APPLICATION,jobs.auto_config_env_runner.fail_or_cancel_completed,Number of auto_config_env_runner jobs which successfully completed their failure or cancelation process,jobs,COUNTER,COUNT,AVG,NON_NEGATIVE_DERIVATIVE
APPLICATION,jobs.auto_config_env_runner.fail_or_cancel_failed,Number of auto_config_env_runner jobs which failed with a non-retriable error on their failure or cancelation process,jobs,COUNTER,COUNT,AVG,NON_NEGATIVE_DERIVATIVE
APPLICATION,jobs.auto_config_env_runner.fail_or_cancel_retry_error,Number of auto_config_env_runner jobs which failed with a retriable error on their failure or cancelation process,jobs,COUNTER,COUNT,AVG,NON_NEGATIVE_DERIVATIVE
APPLICATION,jobs.auto_config_env_runner.protected_age_sec,The age of the oldest PTS record protected by auto_config_env_runner jobs,seconds,GAUGE,SECONDS,AVG,NONE
APPLICATION,jobs.auto_config_env_runner.protected_record_count,Number of protected timestamp records held by auto_config_env_runner jobs,records,GAUGE,COUNT,AVG,NONE
APPLICATION,jobs.auto_config_env_runner.resume_completed,Number of auto_config_env_runner jobs which successfully resumed to completion,jobs,COUNTER,COUNT,AVG,NON_NEGATIVE_DERIVATIVE
APPLICATION,jobs.auto_config_env_runner.resume_failed,Number of auto_config_env_runner jobs which failed with a non-retriable error,jobs,COUNTER,COUNT,AVG,NON_NEGATIVE_DERIVATIVE
APPLICATION,jobs.auto_config_env_runner.resume_retry_error,Number of auto_config_env_runner jobs which failed with a retriable error,jobs,COUNTER,COUNT,AVG,NON_NEGATIVE_DERIVATIVE
APPLICATION,jobs.auto_config_runner.currently_idle,Number of auto_config_runner jobs currently considered Idle and can be freely shut down,jobs,GAUGE,COUNT,AVG,NONE
APPLICATION,jobs.auto_config_runner.currently_paused,Number of auto_config_runner jobs currently considered Paused,jobs,GAUGE,COUNT,AVG,NONE
APPLICATION,jobs.auto_config_runner.currently_running,Number of auto_config_runner jobs currently running in Resume or OnFailOrCancel state,jobs,GAUGE,COUNT,AVG,NONE
APPLICATION,jobs.auto_config_runner.expired_pts_records,Number of expired protected timestamp records owned by auto_config_runner jobs,records,COUNTER,COUNT,AVG,NON_NEGATIVE_DERIVATIVE
APPLICATION,jobs.auto_config_runner.fail_or_cancel_completed,Number of auto_config_runner jobs which successfully completed their failure or cancelation process,jobs,COUNTER,COUNT,AVG,NON_NEGATIVE_DERIVATIVE
APPLICATION,jobs.auto_config_runner.fail_or_cancel_failed,Number of auto_config_runner jobs which failed with a non-retriable error on their failure or cancelation process,jobs,COUNTER,COUNT,AVG,NON_NEGATIVE_DERIVATIVE
APPLICATION,jobs.auto_config_runner.fail_or_cancel_retry_error,Number of auto_config_runner jobs which failed with a retriable error on their failure or cancelation process,jobs,COUNTER,COUNT,AVG,NON_NEGATIVE_DERIVATIVE
APPLICATION,jobs.auto_config_runner.protected_age_sec,The age of the oldest PTS record protected by auto_config_runner jobs,seconds,GAUGE,SECONDS,AVG,NONE
APPLICATION,jobs.auto_config_runner.protected_record_count,Number of protected timestamp records held by auto_config_runner jobs,records,GAUGE,COUNT,AVG,NONE
APPLICATION,jobs.auto_config_runner.resume_completed,Number of auto_config_runner jobs which successfully resumed to completion,jobs,COUNTER,COUNT,AVG,NON_NEGATIVE_DERIVATIVE
APPLICATION,jobs.auto_config_runner.resume_failed,Number of auto_config_runner jobs which failed with a non-retriable error,jobs,COUNTER,COUNT,AVG,NON_NEGATIVE_DERIVATIVE
APPLICATION,jobs.auto_config_runner.resume_retry_error,Number of auto_config_runner jobs which failed with a retriable error,jobs,COUNTER,COUNT,AVG,NON_NEGATIVE_DERIVATIVE
APPLICATION,jobs.auto_config_task.currently_idle,Number of auto_config_task jobs currently considered Idle and can be freely shut down,jobs,GAUGE,COUNT,AVG,NONE
APPLICATION,jobs.auto_config_task.currently_paused,Number of auto_config_task jobs currently considered Paused,jobs,GAUGE,COUNT,AVG,NONE
APPLICATION,jobs.auto_config_task.currently_running,Number of auto_config_task jobs currently running in Resume or OnFailOrCancel state,jobs,GAUGE,COUNT,AVG,NONE
APPLICATION,jobs.auto_config_task.expired_pts_records,Number of expired protected timestamp records owned by auto_config_task jobs,records,COUNTER,COUNT,AVG,NON_NEGATIVE_DERIVATIVE
APPLICATION,jobs.auto_config_task.fail_or_cancel_completed,Number of auto_config_task jobs which successfully completed their failure or cancelation process,jobs,COUNTER,COUNT,AVG,NON_NEGATIVE_DERIVATIVE
APPLICATION,jobs.auto_config_task.fail_or_cancel_failed,Number of auto_config_task jobs which failed with a non-retriable error on their failure or cancelation process,jobs,COUNTER,COUNT,AVG,NON_NEGATIVE_DERIVATIVE
APPLICATION,jobs.auto_config_task.fail_or_cancel_retry_error,Number of auto_config_task jobs which failed with a retriable error on their failure or cancelation process,jobs,COUNTER,COUNT,AVG,NON_NEGATIVE_DERIVATIVE
APPLICATION,jobs.auto_config_task.protected_age_sec,The age of the oldest PTS record protected by auto_config_task jobs,seconds,GAUGE,SECONDS,AVG,NONE
APPLICATION,jobs.auto_config_task.protected_record_count,Number of protected timestamp records held by auto_config_task jobs,records,GAUGE,COUNT,AVG,NONE
APPLICATION,jobs.auto_config_task.resume_completed,Number of auto_config_task jobs which successfully resumed to completion,jobs,COUNTER,COUNT,AVG,NON_NEGATIVE_DERIVATIVE
